DAYS_OUT,AGE,GAMES_PLAYED,GAMES_STARTED,MINUTES_PLAYED,HEIGHT,WEIGHT,POSITION,MPG,injuries_last_3,avg_days_out_last_3
45,22.0,50,0.0,1231,79,190.0,Forward,24.62,0,0.0
64,25.0,23,15.0,548,78,210.0,Guard,23.82608695652174,0,0.0
18,26.0,69,16.0,1126,78,210.0,Guard,16.318840579710145,2,32.0
1,27.0,44,7.0,765,78,210.0,Guard,17.386363636363637,4,20.5
22,25.0,69,57.0,2137,82,250.0,Forward-Center,30.971014492753625,0,0.0
24,28.0,5,0.0,79,82,250.0,Forward-Center,15.8,1,22.0
38,21.0,61,39.0,1314,84,273.0,Center,21.540983606557376,0,0.0
120,26.0,23,6.0,212,84,273.0,Center,9.217391304347826,0,0.0
38,23.0,57,10.0,661,86,280.0,Center,11.596491228070175,0,0.0
33,25.0,63,23.0,1288,86,280.0,Center,20.444444444444443,1,38.0
4,33.0,60,22.0,807,86,280.0,Center,13.45,0,0.0
44,28.0,55,20.0,1007,83,260.0,Center,18.30909090909091,0,0.0
3,29.0,17,0.0,66,83,260.0,Center,3.8823529411764706,1,44.0
7,24.0,70,1.0,860,78,217.0,Guard,12.285714285714286,0,0.0
6,27.0,18,18.0,465,78,217.0,Guard,25.833333333333332,3,2.3333333333333335
122,29.0,23,0.0,460,78,217.0,Guard,20.0,3,2.0
5,30.0,3,0.0,39,78,217.0,Guard,13.0,4,32.0
36,22.0,33,4.0,235,79,265.0,Forward,7.121212121212121,0,0.0
24,23.0,41,1.0,251,79,265.0,Forward,6.121951219512195,5,7.2
52,19.0,19,0.0,104,87,305.0,Center,5.473684210526316,0,0.0
61,20.0,27,4.0,212,87,305.0,Center,7.851851851851852,2,26.0
45,28.0,56,50.0,2062,84,255.0,Center,36.82142857142857,0,0.0
1,32.0,72,72.0,2853,84,255.0,Center,39.625,0,0.0
70,35.0,47,45.0,1633,84,255.0,Center,34.744680851063826,1,1.0
45,37.0,44,28.0,1049,84,255.0,Center,23.84090909090909,1,70.0
27,38.0,58,55.0,1545,84,255.0,Center,26.637931034482758,2,57.5
35,39.0,61,37.0,1375,84,255.0,Center,22.540983606557376,3,24.0
6,25.0,75,30.0,1754,81,219.0,Forward,23.386666666666667,0,0.0
1,29.0,35,0.0,503,81,219.0,Forward,14.371428571428572,0,0.0
15,30.0,1,0.0,7,81,219.0,Forward,7.0,1,1.0
90,24.0,16,0.0,80,84,235.0,Center,5.0,0,0.0
31,25.0,3,0.0,3,84,235.0,Center,1.0,6,15.0
10,27.0,14,0.0,74,84,235.0,Center,5.285714285714286,8,15.125
84,24.0,19,0.0,120,86,265.0,Center,6.315789473684211,0,0.0
38,25.0,36,0.0,240,86,265.0,Center,6.666666666666667,2,42.0
54,26.0,31,0.0,168,86,265.0,Center,5.419354838709677,6,20.333333333333332
36,28.0,13,0.0,87,86,265.0,Center,6.6923076923076925,7,13.142857142857142
15,20.0,51,3.0,526,77,202.0,Guard,10.313725490196079,0,0.0
111,22.0,32,5.0,761,77,202.0,Guard,23.78125,2,7.5
3,23.0,58,29.0,1269,77,202.0,Guard,21.879310344827587,14,9.0
10,24.0,73,3.0,989,83,247.0,Center-Forward,13.547945205479452,0,0.0
55,27.0,27,3.0,344,77,220.0,Forward-Guard,12.74074074074074,0,0.0
112,23.0,12,0.0,74,81,269.0,Forward,6.166666666666667,0,0.0
45,25.0,25,2.0,177,81,269.0,Forward,7.08,3,37.333333333333336
38,25.0,19,0.0,136,77,210.0,Guard,7.157894736842105,0,0.0
35,24.0,66,59.0,2042,79,225.0,Forward,30.939393939393938,0,0.0
10,26.0,77,77.0,2634,79,225.0,Forward,34.20779220779221,1,35.0
6,29.0,58,58.0,2102,79,225.0,Forward,36.241379310344826,3,3.3333333333333335
12,30.0,77,77.0,2587,79,225.0,Forward,33.5974025974026,1,6.0
4,21.0,58,0.0,820,82,240.0,Forward-Center,14.137931034482758,0,0.0
16,22.0,46,17.0,667,82,240.0,Forward-Center,14.5,1,4.0
31,23.0,38,0.0,348,82,240.0,Forward-Center,9.157894736842104,2,10.0
11,30.0,76,75.0,2394,81,225.0,Forward,31.5,0,0.0
10,23.0,68,13.0,883,87,263.0,Center,12.985294117647058,0,0.0
66,24.0,45,0.0,369,87,263.0,Center,8.2,1,10.0
120,25.0,5,0.0,23,87,263.0,Center,4.6,4,19.0
4,26.0,66,4.0,770,87,263.0,Center,11.666666666666666,22,8.909090909090908
16,25.0,12,0.0,52,76,220.0,Forward,4.333333333333333,0,0.0
8,22.0,1,0.0,2,84,265.0,Center,2.0,0,0.0
46,23.0,18,0.0,109,84,265.0,Center,6.055555555555555,1,8.0
6,26.0,48,32.0,1142,84,265.0,Center,23.791666666666668,3,15.333333333333334
7,27.0,73,43.0,2125,84,265.0,Center,29.10958904109589,2,3.0
36,29.0,54,54.0,1364,84,265.0,Center,25.25925925925926,4,3.25
2,30.0,72,53.0,1674,84,265.0,Center,23.25,5,8.6
4,31.0,67,61.0,2008,84,265.0,Center,29.970149253731343,4,9.5
46,32.0,36,4.0,546,84,265.0,Center,15.166666666666666,5,8.4
30,33.0,65,8.0,1162,84,265.0,Center,17.876923076923077,7,7.428571428571429
157,31.0,4,2.0,80,74,180.0,Guard,20.0,0,0.0
15,33.0,29,29.0,815,74,180.0,Guard,28.103448275862068,1,157.0
69,34.0,23,1.0,248,74,180.0,Guard,10.782608695652174,2,86.0
12,24.0,67,11.0,1175,82,220.0,Forward,17.53731343283582,0,0.0
2,27.0,78,59.0,2615,82,220.0,Forward,33.52564102564103,1,12.0
20,28.0,73,73.0,2268,82,220.0,Forward,31.068493150684933,1,2.0
2,30.0,77,77.0,2815,82,220.0,Forward,36.55844155844156,3,7.333333333333333
6,31.0,74,69.0,2272,82,220.0,Forward,30.7027027027027,3,7.333333333333333
22,33.0,53,53.0,1653,82,220.0,Forward,31.18867924528302,5,1.6
61,34.0,11,1.0,189,82,220.0,Forward,17.181818181818183,6,4.666666666666667
75,20.0,19,2.0,146,82,240.0,Forward-Center,7.684210526315789,0,0.0
2,21.0,38,0.0,329,82,240.0,Forward-Center,8.657894736842104,4,18.75
138,22.0,2,0.0,25,82,240.0,Forward-Center,12.5,5,15.4
12,28.0,12,0.0,75,80,220.0,Forward,6.25,0,0.0
27,32.0,28,0.0,166,80,220.0,Forward,5.928571428571429,0,0.0
72,24.0,20,0.0,168,82,248.0,Center-Forward,8.4,0,0.0
63,28.0,30,0.0,149,79,200.0,Guard,4.966666666666667,0,0.0
70,21.0,29,0.0,216,78,235.0,Forward,7.448275862068965,0,0.0
186,22.0,8,0.0,29,78,235.0,Forward,3.625,3,23.333333333333332
6,23.0,61,1.0,784,78,235.0,Forward,12.852459016393443,12,21.333333333333332
31,24.0,32,8.0,620,78,235.0,Forward,19.375,15,17.466666666666665
20,26.0,69,53.0,2279,83,260.0,Center,33.028985507246375,0,0.0
10,29.0,74,67.0,2526,83,260.0,Center,34.13513513513514,1,20.0
11,30.0,75,37.0,1966,83,260.0,Center,26.213333333333335,1,10.0
35,33.0,60,36.0,1832,83,260.0,Center,30.533333333333335,1,11.0
43,37.0,56,3.0,743,83,260.0,Center,13.267857142857142,0,0.0
7,23.0,78,69.0,2335,79,206.0,Forward,29.935897435897434,0,0.0
26,24.0,66,66.0,1951,79,206.0,Forward,29.560606060606062,2,3.5
37,33.0,61,49.0,1622,75,200.0,Guard,26.59016393442623,0,0.0
9,23.0,65,3.0,732,83,235.0,Forward-Center,11.261538461538462,0,0.0
7,24.0,70,29.0,1092,83,235.0,Forward-Center,15.6,2,4.5
80,25.0,18,0.0,239,83,235.0,Forward-Center,13.277777777777779,4,4.0
24,26.0,41,2.0,412,83,235.0,Forward-Center,10.048780487804878,20,4.8
18,30.0,63,62.0,2286,82,245.0,Center,36.285714285714285,0,0.0
8,32.0,76,76.0,2803,82,245.0,Center,36.88157894736842,1,18.0
26,37.0,5,1.0,85,82,245.0,Center,17.0,0,0.0
117,30.0,15,0.0,104,73,180.0,Guard,6.933333333333334,0,0.0
127,24.0,8,0.0,42,83,285.0,Center,5.25,0,0.0
77,28.0,43,14.0,1293,83,245.0,Center,30.069767441860463,0,0.0
26,34.0,68,66.0,2138,83,245.0,Center,31.441176470588236,0,0.0
9,32.0,74,1.0,1432,74,185.0,Guard,19.35135135135135,0,0.0
12,33.0,13,0.0,112,74,185.0,Guard,8.615384615384615,1,9.0
28,27.0,36,0.0,623,77,183.0,Guard,17.305555555555557,0,0.0
18,32.0,51,17.0,1232,77,183.0,Guard,24.15686274509804,0,0.0
99,34.0,3,0.0,23,77,183.0,Guard,7.666666666666667,1,18.0
41,23.0,23,0.0,172,75,175.0,Guard,7.478260869565218,0,0.0
72,24.0,23,0.0,161,75,175.0,Guard,7.0,4,10.25
10,25.0,66,1.0,578,75,175.0,Guard,8.757575757575758,7,16.142857142857142
2,26.0,77,0.0,1137,75,175.0,Guard,14.766233766233766,11,11.181818181818182
75,21.0,6,0.0,23,83,262.0,Center,3.8333333333333335,0,0.0
83,23.0,26,0.0,165,83,262.0,Center,6.346153846153846,1,75.0
1,24.0,56,0.0,488,83,262.0,Center,8.714285714285714,6,26.333333333333332
3,27.0,77,1.0,1248,83,262.0,Center,16.207792207792206,1,1.0
20,28.0,61,6.0,1146,83,262.0,Center,18.78688524590164,1,3.0
4,29.0,71,71.0,1816,83,262.0,Center,25.577464788732396,3,7.666666666666667
124,30.0,31,0.0,555,83,262.0,Center,17.903225806451612,5,5.4
43,33.0,38,35.0,808,83,262.0,Center,21.263157894736842,3,41.333333333333336
20,22.0,4,0.0,7,78,221.0,Forward,1.75,0,0.0
11,23.0,42,1.0,536,78,221.0,Forward,12.761904761904763,4,5.0
12,25.0,42,0.0,244,74,184.0,Guard,5.809523809523809,0,0.0
61,19.0,11,0.0,30,82,250.0,Center,2.727272727272727,0,0.0
23,22.0,69,14.0,1031,81,250.0,Forward,14.942028985507246,0,0.0
102,23.0,17,0.0,222,81,250.0,Forward,13.058823529411764,1,23.0
47,24.0,30,1.0,305,81,250.0,Forward,10.166666666666666,4,31.25
6,25.0,19,0.0,73,81,250.0,Forward,3.8421052631578947,7,24.571428571428573
16,22.0,59,35.0,1705,77,212.0,Guard,28.89830508474576,0,0.0
76,23.0,45,45.0,996,77,212.0,Guard,22.133333333333333,2,8.0
11,24.0,74,58.0,1962,77,212.0,Guard,26.513513513513512,3,30.666666666666668
36,25.0,24,24.0,625,77,212.0,Guard,26.041666666666668,5,20.6
52,26.0,54,5.0,1316,77,212.0,Guard,24.37037037037037,9,13.666666666666666
2,27.0,76,31.0,1937,77,212.0,Guard,25.486842105263158,11,9.0
69,28.0,14,6.0,276,77,212.0,Guard,19.714285714285715,10,9.0
57,29.0,42,40.0,1099,77,212.0,Guard,26.166666666666668,7,17.571428571428573
19,31.0,2,0.0,11,77,212.0,Guard,5.5,21,6.0
6,29.0,75,75.0,2144,77,220.0,Guard-Forward,28.586666666666666,0,0.0
1,32.0,69,2.0,944,77,220.0,Guard-Forward,13.681159420289855,1,6.0
16,22.0,64,3.0,1244,74,190.0,Guard,19.4375,0,0.0
10,23.0,78,3.0,1802,74,190.0,Guard,23.102564102564102,3,5.333333333333333
63,26.0,27,6.0,184,79,220.0,Guard-Forward,6.814814814814815,0,0.0
18,28.0,73,45.0,1931,79,220.0,Guard-Forward,26.45205479452055,3,21.0
21,29.0,64,25.0,1245,79,220.0,Guard-Forward,19.453125,4,20.25
64,31.0,36,3.0,353,79,220.0,Guard-Forward,9.805555555555555,3,13.0
81,32.0,15,1.0,129,79,220.0,Guard-Forward,8.6,4,21.25
40,33.0,41,13.0,650,79,220.0,Guard-Forward,15.853658536585366,9,16.11111111111111
30,25.0,26,0.0,108,80,225.0,Forward,4.153846153846154,0,0.0
143,20.0,66,49.0,1250,80,180.0,Guard,18.939393939393938,0,0.0
15,22.0,15,0.0,69,80,180.0,Guard,4.6,1,143.0
9,20.0,67,67.0,2173,76,225.0,Forward-Guard,32.43283582089552,0,0.0
37,21.0,67,61.0,1981,76,225.0,Forward-Guard,29.567164179104477,1,9.0
15,22.0,76,46.0,1653,76,225.0,Forward-Guard,21.75,4,11.5
44,23.0,22,0.0,252,72,200.0,Guard,11.454545454545455,0,0.0
87,24.0,25,9.0,369,72,200.0,Guard,14.76,2,22.0
22,26.0,39,0.0,592,72,200.0,Guard,15.179487179487179,11,11.909090909090908
39,27.0,1,0.0,4,72,200.0,Guard,4.0,13,8.384615384615385
78,21.0,28,0.0,221,84,250.0,Center-Forward,7.892857142857143,0,0.0
3,23.0,30,0.0,272,84,250.0,Center-Forward,9.066666666666666,8,9.75
24,24.0,68,0.0,1216,84,250.0,Center-Forward,17.88235294117647,11,7.363636363636363
115,23.0,18,0.0,239,81,230.0,Forward,13.277777777777779,0,0.0
154,24.0,3,0.0,32,81,230.0,Forward,10.666666666666666,3,38.333333333333336
62,20.0,36,15.0,541,80,205.0,Forward,15.027777777777779,0,0.0
13,22.0,55,1.0,609,76,165.0,Guard,11.072727272727272,0,0.0
19,23.0,19,5.0,383,78,232.0,Forward,20.157894736842106,0,0.0
44,24.0,52,22.0,1199,78,232.0,Forward,23.057692307692307,2,9.5
110,22.0,3,0.0,11,80,230.0,Forward,3.6666666666666665,0,0.0
6,23.0,61,34.0,1425,80,230.0,Forward,23.360655737704917,2,55.0
23,24.0,45,28.0,948,80,230.0,Forward,21.066666666666666,3,38.666666666666664
20,25.0,42,2.0,474,80,230.0,Forward,11.285714285714286,6,23.166666666666668
20,21.0,71,71.0,1816,80,250.0,Forward-Center,25.577464788732396,0,0.0
17,22.0,50,47.0,1414,80,250.0,Forward-Center,28.28,2,10.0
34,22.0,4,0.0,52,75,170.0,Guard,13.0,0,0.0
18,23.0,67,9.0,1167,75,170.0,Guard,17.417910447761194,2,17.0
90,26.0,46,1.0,1181,69,185.0,Guard,25.67391304347826,0,0.0
12,28.0,76,76.0,2569,69,185.0,Guard,33.80263157894737,6,15.0
231,29.0,15,14.0,406,69,185.0,Guard,27.066666666666666,8,12.75
119,30.0,12,0.0,181,69,185.0,Guard,15.083333333333334,5,48.6
10,31.0,40,37.0,925,69,185.0,Guard,23.125,6,60.333333333333336
1,32.0,3,0.0,48,69,185.0,Guard,16.0,5,72.0
36,33.0,4,1.0,101,69,185.0,Guard,25.25,3,43.333333333333336
11,20.0,12,0.0,74,81,219.0,Forward,6.166666666666667,0,0.0
16,21.0,6,1.0,61,81,219.0,Forward,10.166666666666666,2,5.5
11,22.0,73,26.0,1643,76,213.0,Guard,22.506849315068493,0,0.0
81,23.0,16,0.0,180,76,213.0,Guard,11.25,4,2.75
138,22.0,28,3.0,329,72,175.0,Guard,11.75,0,0.0
3,23.0,6,1.0,63,72,175.0,Guard,10.5,15,9.2
45,24.0,36,3.0,378,72,175.0,Guard,10.5,18,7.833333333333333
55,30.0,56,0.0,1251,72,175.0,Guard,22.339285714285715,0,0.0
145,31.0,68,23.0,1787,72,175.0,Guard,26.279411764705884,3,18.333333333333332
54,32.0,44,1.0,924,72,175.0,Guard,21.0,4,50.0
27,33.0,37,1.0,511,72,175.0,Guard,13.81081081081081,6,42.333333333333336
6,27.0,45,0.0,359,77,250.0,Forward,7.977777777777778,0,0.0
71,30.0,48,46.0,1657,73,180.0,Guard,34.520833333333336,0,0.0
2,28.0,56,0.0,934,80,255.0,Forward,16.678571428571427,0,0.0
45,21.0,36,5.0,516,82,220.0,Forward,14.333333333333334,0,0.0
12,22.0,49,13.0,721,82,220.0,Forward,14.714285714285714,7,6.428571428571429
73,24.0,34,0.0,331,82,245.0,Center,9.735294117647058,0,0.0
11,27.0,28,2.0,249,82,245.0,Center,8.892857142857142,2,36.5
45,20.0,38,11.0,609,84,240.0,Center,16.026315789473685,0,0.0
24,21.0,43,0.0,410,84,240.0,Center,9.534883720930232,8,5.625
15,25.0,76,76.0,1852,84,240.0,Center,24.36842105263158,0,0.0
14,26.0,76,76.0,2169,84,240.0,Center,28.539473684210527,2,7.5
275,23.0,33,1.0,191,70,180.0,Guard,5.787878787878788,0,0.0
68,24.0,44,9.0,460,70,180.0,Guard,10.454545454545455,8,34.375
10,28.0,41,11.0,1032,70,180.0,Guard,25.170731707317074,0,0.0
10,31.0,77,10.0,1362,70,180.0,Guard,17.68831168831169,3,3.3333333333333335
11,32.0,74,16.0,1667,70,180.0,Guard,22.527027027027028,1,10.0
85,33.0,35,6.0,771,70,180.0,Guard,22.02857142857143,2,10.5
8,34.0,69,11.0,1603,70,180.0,Guard,23.231884057971016,5,21.2
7,35.0,38,0.0,752,70,180.0,Guard,19.789473684210527,6,17.333333333333332
4,36.0,29,6.0,450,70,180.0,Guard,15.517241379310345,7,14.285714285714286
33,23.0,31,2.0,403,74,185.0,Guard,13.0,0,0.0
110,24.0,6,0.0,8,77,215.0,Guard,1.3333333333333333,0,0.0
20,22.0,30,0.0,331,80,233.0,Forward,11.033333333333333,0,0.0
9,20.0,67,67.0,2074,74,174.0,Guard,30.955223880597014,0,0.0
20,21.0,63,63.0,2053,74,174.0,Guard,32.58730158730159,2,4.5
53,22.0,57,57.0,1889,74,174.0,Guard,33.14035087719298,4,7.25
19,23.0,61,59.0,1948,74,174.0,Guard,31.934426229508198,10,8.2
2,23.0,36,0.0,298,82,221.0,Forward,8.277777777777779,0,0.0
3,22.0,74,32.0,1131,79,214.0,Forward,15.283783783783784,0,0.0
70,25.0,22,6.0,344,79,214.0,Forward,15.636363636363637,1,3.0
26,27.0,34,12.0,471,79,214.0,Forward,13.852941176470589,5,14.0
17,28.0,29,4.0,316,79,214.0,Forward,10.89655172413793,7,13.714285714285714
41,28.0,55,54.0,1542,81,227.0,Forward-Center,28.036363636363635,0,0.0
72,29.0,41,4.0,900,81,227.0,Forward-Center,21.951219512195124,3,13.666666666666666
13,30.0,63,1.0,1307,81,227.0,Forward-Center,20.746031746031747,12,9.416666666666666
19,31.0,58,5.0,1120,81,227.0,Forward-Center,19.310344827586206,13,9.692307692307692
23,32.0,67,8.0,1085,81,227.0,Forward-Center,16.19402985074627,13,8.0
5,22.0,60,19.0,968,84,270.0,Center-Forward,16.133333333333333,0,0.0
3,23.0,79,75.0,2193,84,270.0,Center-Forward,27.759493670886076,1,5.0
12,24.0,41,40.0,1124,84,270.0,Center-Forward,27.414634146341463,2,4.0
2,25.0,79,0.0,1433,84,270.0,Center-Forward,18.139240506329113,5,4.0
177,27.0,17,0.0,195,84,270.0,Center-Forward,11.470588235294118,4,3.5
50,28.0,34,2.0,370,84,270.0,Center-Forward,10.882352941176471,10,17.9
2,30.0,65,17.0,615,84,270.0,Center-Forward,9.461538461538462,12,18.916666666666668
8,32.0,68,68.0,1130,84,270.0,Center-Forward,16.61764705882353,1,2.0
12,33.0,33,1.0,503,84,270.0,Center-Forward,15.242424242424242,2,5.0
19,34.0,74,17.0,1172,84,270.0,Center-Forward,15.837837837837839,7,2.857142857142857
6,35.0,42,7.0,355,84,270.0,Center-Forward,8.452380952380953,10,3.9
119,23.0,13,1.0,115,78,198.0,Guard,8.846153846153847,0,0.0
9,21.0,76,72.0,2408,79,245.0,Forward,31.68421052631579,0,0.0
350,22.0,51,50.0,1728,79,245.0,Forward,33.88235294117647,2,4.5
18,24.0,39,17.0,1042,79,245.0,Forward,26.71794871794872,4,89.75
153,25.0,32,23.0,837,79,245.0,Forward,26.15625,5,73.6
3,26.0,3,0.0,27,79,245.0,Forward,9.0,9,19.0
11,27.0,12,0.0,112,79,245.0,Forward,9.333333333333334,12,14.5
4,20.0,79,79.0,2451,83,220.0,Forward,31.025316455696203,0,0.0
137,27.0,7,0.0,87,82,274.0,Center-Forward,12.428571428571429,0,0.0
169,32.0,1,0.0,7,82,240.0,Forward,7.0,0,0.0
27,34.0,16,0.0,51,82,240.0,Forward,3.1875,1,169.0
4,25.0,17,0.0,66,78,225.0,Forward,3.8823529411764706,0,0.0
21,20.0,3,0.0,5,82,260.0,Center,1.6666666666666667,0,0.0
42,21.0,55,0.0,740,82,260.0,Center,13.454545454545455,1,21.0
113,22.0,11,2.0,103,82,260.0,Center,9.363636363636363,4,15.75
33,24.0,10,1.0,56,82,220.0,Forward-Center,5.6,0,0.0
48,22.0,30,1.0,204,76,210.0,Guard-Forward,6.8,0,0.0
138,23.0,27,1.0,414,76,210.0,Guard-Forward,15.333333333333334,5,9.6
9,32.0,64,4.0,760,73,190.0,Guard,11.875,0,0.0
16,33.0,74,9.0,1139,73,190.0,Guard,15.391891891891891,3,3.0
35,34.0,30,0.0,292,73,190.0,Guard,9.733333333333333,4,6.25
10,21.0,74,73.0,2304,75,195.0,Guard,31.135135135135137,0,0.0
27,21.0,70,31.0,1803,81,185.0,Forward,25.757142857142856,0,0.0
6,22.0,79,79.0,2417,81,185.0,Forward,30.59493670886076,2,13.5
32,19.0,2,0.0,6,76,202.0,Guard,3.0,0,0.0
5,23.0,78,8.0,1254,78,235.0,Forward,16.076923076923077,0,0.0
16,25.0,73,73.0,2308,78,235.0,Forward,31.616438356164384,1,5.0
16,26.0,72,72.0,2335,78,235.0,Forward,32.43055555555556,2,10.5
5,28.0,80,11.0,2166,78,235.0,Forward,27.075,2,16.0
21,29.0,45,45.0,1322,78,235.0,Forward,29.377777777777776,3,7.0
12,31.0,67,67.0,1886,78,235.0,Forward,28.149253731343283,8,3.25
11,32.0,18,3.0,340,78,235.0,Forward,18.88888888888889,7,4.714285714285714
7,26.0,78,77.0,2056,76,230.0,Forward,26.358974358974358,0,0.0
10,27.0,31,7.0,677,76,230.0,Forward,21.838709677419356,2,3.5
36,23.0,20,0.0,191,81,290.0,Center-Forward,9.55,0,0.0
121,27.0,16,8.0,230,81,290.0,Center-Forward,14.375,0,0.0
31,29.0,17,0.0,135,81,290.0,Center-Forward,7.9411764705882355,1,121.0
4,20.0,53,48.0,1591,82,270.0,Center-Forward,30.0188679245283,0,0.0
18,22.0,2,0.0,25,82,270.0,Center-Forward,12.5,1,4.0
10,23.0,59,24.0,935,82,270.0,Center-Forward,15.847457627118644,10,2.2
1,24.0,30,9.0,467,82,270.0,Center-Forward,15.566666666666666,13,2.1538461538461537
69,25.0,27,2.0,347,82,270.0,Center-Forward,12.851851851851851,14,2.0714285714285716
30,20.0,13,0.0,94,75,190.0,Guard,7.230769230769231,0,0.0
17,21.0,35,0.0,414,79,235.0,Forward,11.82857142857143,0,0.0
2,24.0,35,1.0,160,80,209.0,Forward,4.571428571428571,0,0.0
96,26.0,23,2.0,505,80,209.0,Forward,21.956521739130434,1,2.0
22,22.0,57,39.0,947,86,290.0,Center,16.614035087719298,0,0.0
12,23.0,67,47.0,1585,86,290.0,Center,23.65671641791045,1,22.0
79,24.0,33,27.0,543,86,290.0,Center,16.454545454545453,2,17.0
27,27.0,51,19.0,732,86,290.0,Center,14.352941176470589,2,39.5
72,28.0,23,7.0,258,86,290.0,Center,11.217391304347826,6,4.5
126,23.0,16,2.0,143,83,255.0,Center,8.9375,0,0.0
15,24.0,59,34.0,901,83,255.0,Center,15.271186440677965,3,42.0
25,25.0,65,1.0,947,83,255.0,Center,14.569230769230769,4,35.25
24,27.0,38,1.0,360,83,255.0,Center,9.473684210526315,2,20.0
44,28.0,51,2.0,818,83,255.0,Center,16.03921568627451,2,24.5
3,29.0,73,9.0,1043,83,255.0,Center,14.287671232876713,4,17.0
11,30.0,44,0.0,386,83,255.0,Center,8.772727272727273,5,14.2
4,23.0,77,24.0,1273,84,253.0,Center,16.532467532467532,0,0.0
151,24.0,66,18.0,1171,84,253.0,Center,17.742424242424242,1,4.0
22,26.0,68,67.0,1970,84,253.0,Center,28.970588235294116,2,77.5
9,27.0,46,46.0,1199,84,253.0,Center,26.065217391304348,10,17.3
10,24.0,68,12.0,1697,74,190.0,Guard,24.955882352941178,0,0.0
6,25.0,79,61.0,2524,74,190.0,Guard,31.949367088607595,1,10.0
20,26.0,68,68.0,2379,74,190.0,Guard,34.98529411764706,4,4.0
21,19.0,67,31.0,1670,82,250.0,Center,24.925373134328357,0,0.0
27,20.0,67,67.0,2138,76,186.0,Guard,31.91044776119403,0,0.0
6,21.0,76,76.0,2602,76,186.0,Guard,34.23684210526316,1,27.0
20,20.0,22,0.0,120,80,219.0,Forward,5.454545454545454,0,0.0
18,21.0,70,6.0,1042,80,219.0,Forward,14.885714285714286,3,6.666666666666667
249,25.0,4,0.0,19,79,220.0,Forward,4.75,0,0.0
262,20.0,5,0.0,32,76,185.0,Guard,6.4,0,0.0
12,21.0,4,0.0,12,76,185.0,Guard,3.0,5,52.4
18,23.0,47,18.0,904,81,190.0,Forward,19.23404255319149,0,0.0
53,24.0,55,2.0,895,81,190.0,Forward,16.272727272727273,1,18.0
30,25.0,56,21.0,1494,81,190.0,Forward,26.678571428571427,3,23.666666666666668
99,31.0,16,14.0,529,80,215.0,Guard-Forward,33.0625,0,0.0
27,33.0,46,22.0,1236,80,215.0,Guard-Forward,26.869565217391305,3,33.0
22,21.0,27,1.0,156,80,215.0,Forward-Center,5.777777777777778,0,0.0
9,22.0,29,4.0,382,80,215.0,Forward-Center,13.172413793103448,3,7.333333333333333
70,21.0,48,45.0,1307,77,205.0,Guard,27.229166666666668,0,0.0
19,22.0,53,19.0,1246,77,205.0,Guard,23.50943396226415,4,17.5
51,22.0,21,0.0,162,77,191.0,Guard,7.714285714285714,0,0.0
102,27.0,23,22.0,703,83,265.0,Center,30.565217391304348,0,0.0
114,30.0,24,2.0,259,83,265.0,Center,10.791666666666666,1,102.0
42,31.0,55,12.0,709,83,265.0,Center,12.89090909090909,24,4.75
5,32.0,36,0.0,359,83,265.0,Center,9.972222222222221,26,6.0
75,33.0,18,0.0,158,83,265.0,Center,8.777777777777779,28,5.75
1,34.0,34,1.0,374,83,265.0,Center,11.0,15,8.133333333333333
22,26.0,52,43.0,1377,75,188.0,Guard,26.48076923076923,0,0.0
45,28.0,42,27.0,1122,75,188.0,Guard,26.714285714285715,1,22.0
11,29.0,72,72.0,2243,75,188.0,Guard,31.15277777777778,6,11.166666666666666
23,30.0,39,36.0,1293,75,188.0,Guard,33.15384615384615,7,8.0
26,32.0,38,1.0,589,75,188.0,Guard,15.5,6,5.666666666666667
5,35.0,66,32.0,1221,75,188.0,Guard,18.5,2,13.0
101,21.0,61,8.0,1050,77,200.0,Guard,17.21311475409836,0,0.0
125,22.0,23,6.0,481,77,200.0,Guard,20.91304347826087,1,101.0
22,25.0,70,67.0,2688,77,200.0,Guard,38.4,1,125.0
4,26.0,79,27.0,2555,77,200.0,Guard,32.34177215189873,1,22.0
45,27.0,59,36.0,2198,77,200.0,Guard,37.25423728813559,2,13.0
3,28.0,80,80.0,3190,77,200.0,Guard,39.875,3,23.666666666666668
36,29.0,11,11.0,392,77,200.0,Guard,35.63636363636363,3,17.333333333333332
3,30.0,79,0.0,2460,77,200.0,Guard,31.139240506329113,17,4.9411764705882355
10,31.0,76,0.0,2297,77,200.0,Guard,30.223684210526315,17,2.4705882352941178
30,35.0,64,4.0,1703,77,200.0,Guard,26.609375,0,0.0
132,23.0,18,18.0,669,80,247.0,Forward,37.166666666666664,0,0.0
54,24.0,37,21.0,983,80,247.0,Forward,26.56756756756757,1,132.0
55,25.0,48,48.0,1729,80,247.0,Forward,36.020833333333336,4,46.5
46,26.0,24,23.0,855,80,247.0,Forward,35.625,5,48.2
90,29.0,40,40.0,1596,80,247.0,Forward,39.9,1,46.0
92,31.0,19,18.0,730,80,247.0,Forward,38.421052631578945,1,90.0
2,21.0,81,80.0,2565,76,215.0,Guard,31.666666666666668,0,0.0
11,22.0,75,74.0,2447,76,215.0,Guard,32.626666666666665,1,2.0
19,23.0,59,59.0,1904,76,215.0,Guard,32.271186440677965,2,6.5
15,24.0,48,48.0,1704,76,215.0,Guard,35.5,3,10.666666666666666
